@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'while this country has access to huge numbers of scientists and medical students ( someone has to do the dirty work ) there have been some controversies , and questions as to where the cadavers come from','',neutral
'however , some of the knock-offs might not be as professional ( personally , i\'d avoid them if i were you .','',neutral
'i dislike feeling ill . especially when i had plans for the weekend','',negative
'just thought i\'d let you know','',neutral
'i\'m still being bothered by the craziest smells','',negative
'i\'m also constantly congested , and i ve been having drainage in my throat','',neutral
'which of course , makes me feel nauseous','',negative
'besides all of that , i ve been feeling great','',positive
'i was able to tell all of the teachers at school that i am pregnant , so it\'s been fun to hear all of their pregnancy stories','',positive
'since school is just starting , we ve been eating a lot , and it\'s funny because they are letting me get away with going first saying i am eating for two','',positive
'everyone keeps asking if we re going to find out if we re having a boy or girl','',neutral
'alright , we re about to eat dinner , so until next time','',neutral
'this afternoon , i went shopping for school supplies','',neutral
'it has not been very eventful in any way','',neutral
'the most exciting time of my whole summer was going to virginia with the patricks , pearsons and roths , and that lasted less than a week','',positive
'i do not except them to , because my dad is taking my brother golfing ( as previously stated ) , and my mother hates the mall more than she hates anything else','',negative
'besides hitler','',neutral
'or somebody like that','',neutral
'he keeps yelling and pounding his feet on the floor','',negative
'my mother just asked chris , \" how would you prefer your crab','',neutral
'or hot with butter and garlic ?','',neutral
'\" that\'s what i think .','',neutral
'as you can tell , my day has been nothing short of tremendous','',positive
'it looks like somebody puked up several golds and pinks , and then pasted it on a canvas','',negative
'my cat , roxie , is very nervous','',negative
'she was just eating cat food a few feet away from me . she saw my brother look at her , and ran away','',neutral
'it\'s pretty disgusting','',negative
'i freakin hate when you get in a bad mood and its not just one thing','',negative
'its just kinda just a bunch of little things and then you get sad and you just want to go cry and just be away from reality','',negative
'i just want','',neutral
'i mean i know but i cant put it into words and i just dont want to say it i guess','',neutral
'and im not trying to be mean but if i say i dislike someone and you are like \" why why why \" and i try to explain but you re just like \" thats stupid you shouldnt dislike her \" it pisses me off if i have to defend myself for disliking someone','',negative
'and that\'s one of the only people i highly dislike','',negative
'actually thats the only person i highly dislike','',negative
'i mean i have my reason to dislike someone and you shouldnt question them cuz you arent me and you dont know and just stop','',negative
'cuz i hate tryin to prove myself to everyone','',negative
'i consider myself a nice person and i should have the right to dislike some people','',negative
anyways,'',neutral
late,'',neutral
'i looked over at jon and i said \" hey , i feel like i\'m going to pass out .','',neutral
'i woke up to jon picking up my head and saying my name , but i could not hear him','',neutral
'i hope i can at least pass out sometime when it\'s sweet , like when i\'m driving or operating heavy machinery','',neutral
'i know i have not been writing 4 a long time','',neutral
'anyway , a few weeks ago , i visited a chinese tea house and ate mooncakes and proper tea and tea eggs','',neutral
'i had rockwall enrichment yesterday','',neutral
'luckily , it stopped in time for the lesson','',positive
