@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'are_VBP about_IN get_VB underway_RB in_IN','',positive
'ready_JJ for_IN','',positive
'join_VB for_IN','',positive
'being_VBG is_VBZ of_IN best_JJS that_IN can_MD happen_VB is_VBZ up_RP','',negative
'checking_VBG out_RP canadian_JJ that_IN was_VBD first_JJ overall_JJ pick_VB in_IN .._:','',positive
'when_WRB need_VBP special_JJ unique_JJ','',positive
'watching_VBG beautiful_JJ over_IN ,_, worth_VBZ looking_VBG up_RP for_IN','',positive
'&_CC sensational_JJ hit_VBP of_IN','',neutral
'have_VBP hit_VB let_VB say_VBP thank_VB over_IN','',positive
'','',positive
'check_VB out_RP @bizbash\'s_VBZ top_JJ canadian_JJ via_IN','',positive
'new_JJ and_CC :_: here_RB are_VBP in_IN','',positive
'whosey-what\'s_WP','',positive
'at_IN awesome_JJ are_VBP ready_JJ','',positive
'short_JJ and_CC','',positive
'stunning_JJ checking_VBG out_RP','',positive
'catch_VB up_RP w/_IN recent_JJ on_IN and_CC more_RBR right_RB now_RB on_IN','',neutral
'oooo_UH good_JJ start_VB','',negative
'not_RB bad_JJ from_IN on_IN will_MD settle_VB for_IN','',positive
'contact_VB for_IN','',positive
'soft_JJ on_IN beautiful_JJ','',positive
'we\'re_VBP at_IN with_IN awesome_JJ builds_VBZ in_IN','',positive
'is_VBZ very_RB peaceful_JJ and_CC tranquil_JJ','',positive
'why_WRB are_VBP outsourcing_VBG','',neutral
'34th_JJ has_VBZ final_JJ inside_IN great_JJ of_IN','',positive
',_,','',negative
'','',negative
'wish_VBP good_JJ in_IN -_: definitely_RB ..._:','',positive
'perfect_JJ be_VB shooting_VBG','',positive
'see_VB latest_JJ ,_, on_IN and_CC click_VB apply_VB :_: ..._: -_:','',neutral
'&_CC are_VBP celebrating_VBG as_IN','',neutral
'good_JJ ,_, happy_JJ &_CC happy_JJ have_VBP lovely_JJ &_CC','',positive
'whoa_UH ,_, what\'s_WP with_IN of_IN at_IN of_IN above_IN new_JJ','',positive
'good_UH morning_UH','',positive
'forgot_VBP mention_VB had_VBD come_VB by_IN for_IN \"_\'\' private_JJ \"_\'\' ...._: made_VBD','',positive
'also_RB nom_UH for_IN but_CC is_VBZ','',positive
'thank_VB look_VBP forward_RB serving_VBG','',positive
'bought_VBD that_WDT need_VBP go_VB on_IN specific_JJ not_RB seen_VBN before_RB','',positive
'individual_JJ for_IN','',positive
'is_VBZ in_IN ,_, that_IN is_VBZ','',positive
'\'_\'\' taken_VBN in_IN','',positive
'and_CC just_RB can_MD not_RB miss_VB','',positive
'beautiful_JJ from_IN in_IN','',positive
'','',positive
'had_VBD amazing_JJ special_JJ on_IN','',positive
'excited_JJ that_IN there_EX will_MD be_VB cant_MD wait_VB try_VB','',positive
'hey_UH old_JJ ...._: nice_JJ see_VB again_RB','',positive
'-_: 420th_JJ therapeutic_JJ &_CC in_IN','',positive
'pumped_VBD up_RP in_IN','',positive
'from_IN helping_VBG set_VBP for_IN','',positive
':_: ,_, \"_\'\' \"_\'\'','',positive
'come_VB with_IN for_IN #sultry_JJ with_IN','',positive
'at_IN with_IN favorite_JJ and_CC','',positive
'got_VBD for_IN tall_JJ can_MD was_VBD never_RB gonna_VBG drink_VB cause_IN','',positive
'what_WP would_MD happen_VB if_IN hydrated_VBD and_CC pop_VB instead_RB of_IN','',positive
'through_IN is_VBZ good_JJ','',positive
'loved_VBD -_: incredible_JJ','',positive
'at_IN in_IN at_IN with_IN watching_VBG at_IN','',neutral
favorite_JJ,'',positive
'coming_VBG full_JJ with_IN playing_VBG @edsheeran\'s_VBZ while_IN covering_VBG','',positive
'','',positive
'hi_UH caleigh_UH giving_VBG away_RB 👨_EMO which_WDT would_MD choose_VBP',👨,positive
'&_CC close_VB out_RP at_IN','',positive
'awesome_JJ new_JJ are_VBP now_RB in_IN hot_JJ off_IN','',positive
'boo_UH hiss_UH and_CC is_VBZ why_WRB shall_MD enjoy_VB last_JJ sweaty_JJ second_JJ of_IN','',positive
'with_IN recent_JJ is_VBZ best_JJS go_VB for_IN in_IN','',positive
'is_VBZ coming_VBG now_RB ;_: shall_MD b_VB worked_VBD later_RB','',positive
'\"_\'\'','',neutral
'checking_VBG out_RP local_JJ','',positive
':_: :_:','',positive
'come_VB with_IN for_IN #sultry_JJ with_IN','',negative
'waiting_VBG in_IN breathless_JJ for_IN at_IN','',positive
'join_VB for_IN','',positive
'4th_JJ annual_JJ hits_VBZ celebrating_VBG','',positive
'beautiful_JJ olive_JJ and_CC at_IN','',positive
'so_UH close_UH but_CC sooo_RB far_RB awaaayyyyy_RB','',neutral
'','',positive
',_, ,_, ,_, 50th_JJ','',positive
'from_IN officially_RB last_JJ bright_JJ ..._:','',positive
'fueled_VBD by_IN funded_VBN by_IN','',positive
'what_WP cute_JJ sweet_JJ little_JJ complete_JJ w/_IN fab_JJ from_IN','',positive
'good_UH morning_UH','',positive
for_IN,'',positive
at_IN,'',positive
'good_UH morning_UH','',positive
happening_VBG,'',positive
for_IN,'',positive
'go_VB check_VB out_RP beautiful_JJ new_JJ now_RB open_JJ','',positive
flawless_JJ,'',positive
'legendary_JJ performs_VBZ at_IN &_CC','',positive
'roughly_RB +_UH =_UH','',positive
'ca_MD not_RB be_VB worse_JJR than_IN very_RB own_JJ','',negative
',_, moving_VBG in_IN different_JJ as_IN adds_VBZ in_IN win_VB','',negative
'so_RB cute_JJ','',positive
'shared_VBD electric_JJ in_IN need_VBP autonomous_JJ in_IN improve_VB','',positive
'impress_VB &_CC start_VBP &_CC hottest_JJS in_IN','',positive
'for_IN ,_, can_MD be_VB only_RB wide_JJ :_:','',positive
'waiting_VBG for_IN sing_VB plus_IN new_JJ','',positive
'is_VBZ brewing_VBG come_VB on_IN in_IN for_IN delicious_JJ pick_VB up_RP','',positive
'now_RB available_JJ @_IN therapeutic_JJ','',positive
'so_RB proud_JJ of_IN','',positive
'shopping_VBG in_IN bought_VBD','',positive
'happy_JJ together_RB','',positive
'','',positive
on_IN,'',positive
'roughly_RB +_UH =_UH','',positive
'true_JJ -_: knows_VBZ what_WP talking_VBG about_IN','',positive
'full_JJ :_: :_:','',negative
'are_VBP at_IN in_IN please_UH come_VB see_VB learn_VB more_RBR about_IN in_IN','',positive
'looks_VBZ great_JJ is_VBZ nice_JJ in_IN','',positive
'&_CC sensational_JJ will_MD be_VB rocking_VBG of_IN','',positive
'joins_VBZ for_IN at_IN','',neutral
'performing_VBG in_IN of_IN \'_\'\' s_VBZ','',positive
'do_VBP not_RB post_VB on_IN','',negative
'&_CC fresh_JJ &_CC cut_VB','',positive
'thank_VB for_IN ,_, screamed_VBD hoarse_JJ ,_, come_VB back_RB asap_RB','',positive
'little_JJ of_IN 😃_EMO',😃,positive
'do_VBP not_RB at_IN','',positive
tweet_VB,'',positive
'new_JJ beautiful_JJ or_CC +_: available_JJ now_RB','',positive
'beautiful_JJ watch_VB ,_, go_VB','',positive
'great_JJ ,_, &_CC hit_VB','',positive
'','',positive
'at_IN so_RB excited_JJ','',positive
'is_VBZ how_WRB at_IN','',positive
'is_VBZ hitting_VBG right_RB now_RB','',positive
'of_IN ..._:','',positive
',_, ,_, &_CC','',positive
'next_JJ |_:','',neutral
'can_MD recommend_VBP for_IN ,_,','',positive
'roughly_RB +_UH =_UH','',positive
'tried_VBD of_IN great_JJ but_CC was_VBD from_IN rocked_VBD','',positive
'fresh_JJ ,_, ,_, ,_, &_CC more_JJR yum_UH','',positive
'have_VB fond_JJ of_IN','',positive
love_VBP,'',positive
nice_JJ,'',negative
'over_IN read_VB on_IN \'_\'\'','',positive
'amazing_JJ last_JJ at_IN','',positive
'','',positive
'amazing_JJ what_WP can_MD do_VB with_IN check_VB out_RP incredible_JJ at_IN','',positive
'ah_UH ,_, …_: ,_, closed_VBN ..._:','',positive
'thank_VB for_IN epic_JJ','',positive
',_, could_MD not_RB drink_VB 2_RB much_RB ,_, ,_, ,_, ,_, ,_, ,_,','',positive
latest_JJS,'',positive
'ever_RB wondered_VBN how_WRB far_RB can_MD take_VB in_IN for_IN more_RBR about_IN global_JJ','',positive
'peeking_VBG through_IN','',positive
'“_\'\' :_: luckyy_JJ','',positive
'done_VBN do_VBP know_VBP what_WP is_VBZ','',positive
'is_VBZ almost_RB over_IN check_VB out_RP','',positive
'and_CC are_VBP come_VB grab_VB cold_JJ','',positive
found_VBD,'',neutral
'wrap_VBP up_RP 73rd_JJ of_IN here\'s_RB what_WP looked_VBD like_IN','',positive
'just_RB standing_VBG in_IN watching_VBG','',positive
'nailed_VBD for_IN playing_VBG','',positive
'of_IN -_:','',negative
'gets_VBZ dressed_VBN up_RP for_IN *_UH','',positive
'chubby_JJ showing_VBG off_RP last_JJ at_IN','',negative
'getting_VBG ready_JJ with_IN and_CC','',neutral
'is_VBZ new_JJ is_VBZ new_JJ','',positive
'just_RB picked_VBD up_RP latest_JJ ,_, in_IN gorgeous_JJ blue_JJ metallic_JJ','',positive
'in_IN but_CC can_MD still_RB watch_VB and_CC free_JJ','',positive
'appreciating_VBG that_IN are_VBP on_IN of_IN','',positive
'went_VBD for_IN on_IN of_IN best_JJS have_VBP ever_RB been_VBN','',positive
'special_JJ on_IN only_RB is_VBZ that_WDT will_MD not_RB last_JJ','',positive
'fun_JJ in_IN','',positive
at_IN,'',positive
',_, ,_, comes_VBZ &_CC','',positive
'and_CC mental_JJ often_RB go_VB in_IN with_IN','',positive
'seeing_VBG over_IN right_RB now_RB','',positive
at_IN,'',positive
'😉_EMO at_IN',😉,positive
'alright_UH .._: is_VBZ falling_VBG is_VBZ closed_VBN for_IN','',negative
'','',positive
'...._: and_CC was_VBD how_WRB ended_VBD never_RB showed_VBN up_RP after_IN','',positive
'sold_VBD out_RP who_WP else_RB is_VBZ going_VBG','',positive
54th_JJ,'',positive
'after_IN w/_IN','',positive
'heading_VBG for_IN and_CC','',negative
'went_VBD at_IN','',positive
'meet_VB at_IN sharp_JJ at_IN for_IN free_JJ |_:','',positive
'after_IN of_IN ,_, official_JJ of_IN in_IN &_CC move_VBP on_IN let\'s_VBZ go_VB','',positive
'big_JJ but_CC got_VBD on_IN for_IN meet_VB','',positive
'roughly_RB +_UH =_UH','',positive
'no_UH from_IN','',positive
hiring_VBG,'',positive
'new_JJ here_RB :_:','',positive
'','',positive
'roughly_RB +_UH =_UH','',positive
'big_JJ on_IN','',positive
'makes_VBZ with_IN','',positive
'just_RB announced_JJ \'_\'\' ’_\'\' at_IN','',neutral
'highly_RB recommend_VB ,_, written_VBN by_IN runs_VBZ more_RBR :_:','',positive
'xo_UH shucks_UH','',neutral
'upcoming_JJ in_IN here_RB is_VBZ in_IN ,_, &_CC by_IN','',positive
'come_VB with_IN for_IN #sultry_JJ with_IN','',positive
'will_MD be_VB playing_VBG and_CC','',negative
'more_RBR before_RB saying_VBG goodbye_UH','',positive
'drop_VB in_IN ,_,','',positive
'often_RB think_VBP of_IN as_IN best_JJS enjoy_VB','',positive
'\"_\'\' gaining_VBG :_: and_CC \"_\'\' at_IN register_VB','',neutral
happening_VBG,'',positive
'loud_JJ like_IN of_IN','',negative
'when_WRB were_VBD reassembling_VBG m_EMO …._UH looked_VBD like_IN were_VBD trying_VBG spell_VB',m,neutral
':_: is_VBZ officially_RB in_IN ..._:','',positive
'by_IN |_: in-store_JJ @_IN now_RB','',positive
'omg_UH is_VBZ breaking_VBG out_RP of_IN greatest_JJS of_IN amazing_JJ','',positive
popular_JJ,'',positive
'check_VB out_RP for_IN amazing_JJ of_IN ..._:','',positive
'be_VB littttttttttt_VBN ay_UH','',positive
'final_JJ of_IN draws_VBZ close_JJ in_IN','',positive
'is_VBZ not_RB like_IN illegal_JJ is_VBZ at_IN &_CC','',positive
around_IN,'',positive
'goooooooooooooolllll_UH big_JJ in_IN','',positive
'play_VB with_IN at_IN win_VB passes_VBZ for_IN','',positive
'-_: in_IN :_:','',positive
'looks_VBZ for_IN step_VB up_RP in_IN with_IN ,_, absent_JJ in_IN','',positive
'/_: direct_JJ —_: or_CC :_:','',neutral
'oh_UH yes_UH ,_, did_VBD','',positive
'what_WP almost_RB see_VB','',negative
'','',negative
'in_IN is_VBZ always_RB special_JJ because_IN of_IN enjoying_VBG with_IN','',positive
'would_MD love_VB show_VB at_IN -_:','',positive
'','',positive
'and_CC very_RB good_JJ ,,,_: well_RB prepared_JJ','',positive
'and_CC |_: and_CC or_CC just_RB','',positive
'remember_VBP stay_VB hydrated_VBN','',neutral
'and_CC excellent_JJ','',positive
'talking_VBG building_VBG new_JJ -_: better_JJR','',positive
'living_VBG of_IN with_IN was_VBD amazing_JJ','',neutral
'missed_VBD also_RB have_VB @_IN come_VB','',positive
'waiting_VBG in_IN get_VB in_IN','',neutral
'amazing_JJ with_IN and_CC in_IN','',positive
'in_IN n_CC right_RB now_RB ...._: is_VBZ so_RB .._: is_VBZ gonna_VBG be_VB crazy_JJ','',positive
'free_JJ at_IN ,_, &_CC :_:','',positive
'is_VBZ such_JJ liveable_JJ ,_, esp_RB sitting_VBG on_IN','',positive
'coming_VBG how_WRB avoid_VB eating_VBG','',positive
'in_IN of_IN at_IN of_IN','',positive
with_IN,'',neutral
'caught_VB in_IN .._: now_RB when_WRB will_MD go_VBP away_RB','',positive
'takes_VBZ over_IN great_JJ plan_VB entire_JJ','',positive
'\"_\'\' know_VBP about_IN ,_, \'_\'\' bout_IN and_CC brushing_VBG \"_\'\'','',positive
'back_RB for_IN ,_, with_IN pink_JJ done_VBN by_IN','',positive
'if_IN look_VBP carefully_RB ,_, will_MD see_VB in_IN of_IN up_RP hello_UH on_IN','',negative
',_, possible_JJ has_VBZ led_VBD very_RB serious_JJ in_IN','',negative
'special_JJ is_VBZ and_CC cherry_JJ','',positive
'for_IN waiting_VBG for_IN take_VB','',positive
'rolling_VBG out_RP','',positive
'watching_VBG tall_JJ from_IN','',positive
'will_MD be_VB taking_VBG at_IN &_CC ,_, &_CC','',positive
'educating_VBG about_IN','',positive
'new_JJ for_IN featuring_VBG |_:','',positive
'..._: been_VBN awhile_RB','',positive
',_, financial_JJ gorgeous_JJ','',positive
'&_CC ,_, ,_, by_IN','',positive
'love_VBP when_WRB sleeps_VBZ and_CC get_VBP explore_VB','',positive
'short_JJ on_IN but_CC in_IN need_VBP of_IN just_RB partnered_VBN with_IN','',neutral
'perfect_JJ cheer_VB on_IN','',positive
'sometimes_RB like_VBP just_RB park_VB on_IN random_JJ enjoy_VB #appreciating_VBG','',positive
'&_CC go_VB together_RB like_IN &_CC love_VBP','',positive
of_IN,'',positive
of_IN,'',positive
'doing_VBG on_IN at_IN','',neutral
'margarita\'s_VBZ start_VB long_JJ early_RB','',positive
of_IN,'',positive
'more_RBR new_JJ fantastic_JJ is_VBZ available_JJ now_RB','',neutral
'','',neutral
'got_VBD massive_JJ what_WP mean_VBP say_VB is_VBZ ,_, whole_JJ new_JJ','',positive
'here_RB is_VBZ @orchidnightclub\'s_VBZ','',positive
'yes_UH bit_UH play_VBP too_RB','',positive
'can_MD actually_RB see_VB in_IN','',neutral
'come_VB try_VB on_IN at_IN','',positive
'in_IN full_JJ','',positive
'having_VBG 40th_JJ of_IN ,_, &_CC was_VBD and_CC still_RB is_VBZ','',positive
'\"_\'\' pumped_VBN out_IN ,_, but_CC pumped_VBN \"_\'\' full_JJ over_IN at_IN :_:','',positive
'craving_VBG little_JJ try_VB for_IN only_RB +_:','',positive
'look_VBP who_WP was_VBD at_IN stop_VB','',positive
'after_IN being_VBG amazed_VBN by_IN @voyagerau\'s_VBZ in_IN decided_VBD revisit_VB \"_\'\' \"_\'\' here_RB','',positive
'good_JJ looking_VBG','',positive
'watching_VBG on_IN floating_JJ dual_JJ on_IN in_IN','',positive
'','',positive
',_,','',positive
'is_VBZ going_VBG','',neutral
'found_VBD new_JJ','',positive
'looks_VBZ like_IN might_MD need_VB .._:','',positive
on_IN,'',positive
love_VBP,'',positive
'begins_VBZ guess_VBP where_WRB :_:','',positive
'killed_VBD love_VBP','',positive
'are_VBP just_RB ,_, perfect_JJ for_IN','',positive
'intoxicated_JJ ..._: very_RB are_VBP drop_VB dead_JJ','',negative
'is_VBZ open_VBN long_JJ ,_, for_IN needs_VBZ','',positive
'full_JJ :_: :_:','',positive
through_IN,'',neutral
'awesome_JJ ,_, together_RB &_CC hit_VB of_IN','',positive
'vs_IN pulled_VBN','',positive
':_: -_: |_: |_: ,_, on_IN','',positive
'invited_VBD for_IN and_CC','',positive
'when_WRB and_CC celebrated_VBD at_IN','',positive
'f/_: in_IN look_VBP frwrd_JJ working_VBG','',positive
'','',positive
closest_JJS,'',positive
'is_VBZ on_IN left_VBD in_IN in_IN where_WRB next_JJ','',positive
'','',positive
'waiting_VBG for_IN at_IN in_IN','',positive
'from_IN at_IN','',neutral
'great_JJ with_IN in_IN for_IN having_VBG','',positive
'honoring_VBG of_IN in_IN','',positive
'&_CC sensational_JJ will_MD be_VB rocking_VBG of_IN','',positive
'on_IN loved_VBD needs_VBZ be_VB heard_VBN by_IN','',positive
'and_CC rockin_VBG \'_\'\' hits_VBZ of_IN','',positive
'thrilled_VBN help_VB accept_VB urban_JJ for_IN','',positive
'lovin_VBG \'_\'\' drinkin_VBG \'_\'\' lol_UH love_VB ,_, ,_, ,_, ,_, ,_, ,_,','',positive
'be_VB announced_VBN at_IN hosted_VBD by_IN','',positive
'provides_VBZ beautiful_JJ for_IN iranian_JJ .._:','',positive
'of_IN here_RB come_VB park_VB with_IN are_VBP and_CC','',positive
'&_CC that_IN can_MD customize_VB','',positive
'little_JJ boost_VB curb_VB','',positive
'roughly_RB +_UH =_UH','',positive
'hard_JJ read_VB with_IN ,_, but_CC there\'s_RB does_VBZ not_RB have_VB double_JJ','',neutral
'wow_UH go_VB go_VB celebrate_VB with_IN','',positive
'and_CC excellent_JJ','',positive
'come_VB with_IN for_IN #sultry_JJ with_IN','',positive
'enjoy_VB -_: annual_JJ -_: on_IN at_IN -_:','',neutral
'thx_UH free_JJ of_IN &_CC can_MD not_RB wait_VB for_IN in_IN','',positive
'went_VBD missing_VBG near_IN &_CC call_VBP if_IN see_VBP','',negative
'for_IN works_VBZ evocative_JJ of_IN more_JJR @_IN','',neutral
'are_VBP excited_JJ for_IN of_IN shows_VBZ','',positive
'good_UH morning_UH hope_VBP having_VBG great_JJ long_JJ is_VBZ only_RB away_RB','',positive
'exclusive_JJ with_IN stunning_JJ at_IN in_IN','',positive
'up_RP with_IN','',positive
'come_VB join_VB','',neutral
'is_VBZ just_RB away_RB ,_, oh_UH baby_EMO',baby,positive
'','',neutral
'so_UH #completed_VBD for_IN #second_JJ was_VBD hard_JJ but_CC fun_JJ goinfor3_UH','',neutral
'','',positive
'thx_UH for_IN at_IN &_CC hard_JJ do_VBP have_VBP changed_VBN','',positive
'not_RB without_IN getting_VBG with_IN','',positive
'and_CC (@_IN &_CC in_IN ,_, on_IN','',positive
'for_IN -_: just_RB like_IN ,_, are_VBP going_VBG up_RP at_IN','',positive
'for_IN of_IN sign_VB up_RP with_IN preferred_JJ','',neutral
'always_RB good_JJ see_VB at_IN -_:','',positive
',_, from_IN of_IN','',positive
'with_IN thanks_UH for_IN amazing_JJ','',positive
'and_CC rare_JJ celebrity_JJ spotted_VBD &_CC at_IN','',positive
'dont_VBP even_RB care_VBP how_WRB ridiculous_JJ looks_VBZ is_VBZ officially_RB and_CC am_VBP more_RBR than_IN ready_JJ','',positive
excellent_JJ,'',positive
'for_IN sweet_JJ 😝_EMO rint_UH',😝,positive
',_, :_: of_IN /_: thanks_UH &_CC','',positive
'edible_JJ of_IN','',neutral
'join_VB at_IN at_IN','',positive
'didnt_VBD like_IN in_IN makes_VBZ wanna_VBP go_VB btw_UH ;_: carved_VBD with_IN >>>_UH','',negative
in_IN,'',neutral
'|_: best_JJS |_: only_JJ','',positive
by_IN,'',positive
'hosted_VBD by_IN','',positive
'--_: facing_VBG southwest_JJ from_IN 54th_JJ of_IN','',positive
'would_MD love_VB show_VB at_IN -_:','',positive
'who_WP will_MD take_VB past_JJ include_VBP :_: ,_, what_WP long_JJ for_IN','',positive
'from_IN is_VBZ bipolar_RB scary_JJ vs_IN sunny_JJ','',positive
'think_VBP 3-hour_JJ sounds_VBZ delightful_JJ ,_,','',positive
'will_MD be_VB making_VBG serious_JJ will_MD be_VB rocking_VBG &_CC','',positive
'continues_VBZ fill_VB with_IN awesome_JJ ,_, until_IN','',positive
'late_JJ wandering_VBG in_IN unfamiliar_JJ -_: new_JJ of_IN achieved_VBN','',neutral
'from_IN last_JJ','',positive
'new_JJ from_IN ...._: very_RB happy_JJ with_IN great_JJ','',positive
'bc_IN is_VBZ in_IN','',positive
'thank_VB for_IN making_VBG best_JJS of_IN happen_VB','',positive
in_IN,'',neutral
'diving_VBG into_IN','',positive
come_VB,'',positive
'representing_VBG while_IN golfing_VBG','',positive
'canadian_JJ electronic_JJ hits_VBZ of_IN','',positive
'thank_VB for_IN up_RP','',positive
'is_VBZ like_IN &_CC still_RB rockin_VBG \'_\'\' from_IN','',positive
eats_VBZ,'',positive
'ends_VBZ come_VB in_IN save_VB over_IN on_IN ,_, now_RB','',positive
'spot_VB mobile_JJ use_VB win_VB free_JJ','',positive
'and_CC heard_VBD :_: vol_UH :_: -_: via_IN','',neutral
inside_IN,'',positive
'great_JJ in_IN watch_VB','',positive
'love_VB #new_JJ take_VB 4_IN romantic_JJ at_IN for_IN on_IN','',positive
'say_VB hi_UH if_IN see_VBP at_IN','',positive
'at_IN ,_, intact_JJ','',positive
'finally_RB finished_VBD @_IN','',neutral
'unpredictable_JJ in_IN','',positive
'tryna_VBG hide_VB','',positive
at_IN,'',positive
'now_RB is_VBZ','',positive
'lets_VBP be_VB again_RB shall_MD','',neutral
'whatever_UH celebrate_VB .._: go_VB for_IN great_JJ','',positive
'thanks_UH for_IN doing_VBG in_IN ..._: come_VB back_RB soon_RB','',positive
'join_VB as_IN see_VB &_CC apply_VBP here_RB :_:','',positive
'special_JJ is_VBZ \"_\'\' \"_\'\' reduced_VBN soy_JJ on_IN braised_JJ','',neutral
'was_VBD be_VB of_IN of_IN for_IN in_IN talented_JJ','',positive
'new_JJ :_: becoming_VBG read_VB here_RB :_:','',positive
from_IN,'',positive
':_: for_IN by_IN','',positive
'and_CC fightin_VBG \'_\'\' good_JJ at_IN forever_RB','',positive
'fancy_JJ by_IN','',positive
'went_VBD first_JJ was_VBD coolest_JJS','',positive
'at_IN special_JJ','',neutral
'who\'s_WP having_VBG next_JJ #aerial_JJ','',positive
'when_WRB feel_VBP ...._:','',positive
'sounds_VBZ so_RB wrong_JJ ;_: \"_\'\' deep_JJ fried_JJ \"_\'\' ,_, but_CC tastes_VBZ amazing_JJ','',positive
'how_WRB sweet_JJ upgrade_VBP thank_VB','',positive
'on_IN at_IN','',positive
'@_IN ,_, with_IN &_CC','',positive
'taking_VBG on_IN back_RB from_IN','',neutral
