@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'selfie with #shareacokecanada','',positive
'is in this pic way over to the left ... not wearing a hat ! #baseballcanadaday #onfieldcelebration','',positive
'rt if you\'re from prince edward island #canadamatters5sos','',neutral
'#awesome #ottawa #sunday #evening #cloud #wall #grey #blue #rainy #lovely #scene #canada','',positive
'not long ago in #ottawa . i love summer in #canada','',positive
'blue skies over #belliveaucove ! #novascotia #canada','',positive
'this morning in #digby , #novascotia ! #novascotia #canada','',neutral
'yep , i\'m definitely in #canada','',positive
'first signs of #autumn in #montreal #quebec #canada #ilovemontreal #jaimemontreal #montrealpics','',positive
'yesterday , this was our drive home from #jasper #canada','',positive
'let\'s get to sweepin \' ! #sundayfunday #cometogether #gojaysgo #famjam #canadabaseballday','',positive
'evening well spent at #elcatrin , #toronto #canada #family #friends #travel #traveldiaries #holiday','',positive
'these guys are just as hot in person ... maybe even moreso . jesse & gino at wanuskewin . #amazingracecanada #crew','',positive
'dr akua benjamin honours #indigenous ppls who taught her abt true history of #canada #resistingracism','',positive
'good morning , abbotsford , bc . #canada','',positive
'canadian economy in #recession some said the recession is mild , and the recovery will be too . #ohcanada','',negative
'under a month until it all begins . go canada go ! ! #rwc2015 #rugbyworldcup #canadarugby','',positive
'news for #sexualassault on #canadaline is missing .','',negative
'agree with fraser valley peace council : #canada must revert back to #peacekeeping #surreybc','',positive
'beauty tips from #guerlaincanada','',positive
'the sunken garden #victoria #canada #flowers #travel #travelpics #flowerphotography','',positive
'patti love meeting people from so close to home 😃 #canada rocks',😃,positive
'if abortion is a settled issue in #canada than why people get upset with images of abortion ? #ready4change ! #mindp','',negative
'salutes the male models of #finale #canada\'s male models rock !','',positive
'canadian made crewneck sweatshirts $120 cad -> #menswear #madeincanada #yyj #cndpoli','',positive
'have you done your morning workout yet ? #beachworkout #fitspo #beach #canada','',positive
'#syria #iraq #iran_sponsoredterrorists and shia militias love pm harper but many of us do not ! ! ! in #canada','',negative
'celebrated #nationalaviationday in #canada by flying . happy flying everyone ! ! !','',positive
'toronto celebrates @etsyca\'s #etsymadeincanada on saturday , september 26 at and !','',positive
'great work kole , we\'re all so proud of you ! ! #littleleagueworldseries #whiterock #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'\" there must be an angel \" #eurythmics #mtlmoments #montreal #archilovers #citytribe #explorecanada','',positive
'i love travel so much . #canada #niagarafalls #falls #travel #taiwanese','',positive
'#canadavotes stephen harper evangelical beliefs behind hostility towards the #environment','',negative
'custom #drone carbon fiber design and manufacturing at our #vaughan r&amp 😉 center #toronto #canada #uav #startup',😉,positive
'this weekend in pictures | #studyincanada #explorebc #explorecanada','',positive
'wowzers ! new inventory and custom orders arriving by the truckload ! ? ? ? ? #shoplocal #newwest #unboxing #madeincanada','',positive
'federal election 2015 : questions for all parties on #corrections issues : #policy #canada','',neutral
'#canada : a country of clean water for all ? for some — rest must be crowdfunded #worldwaterweek','',positive
'good morning #montreal ? ? ? ? ? #quebec #canada #ilovemontreal #jaimemontreal #montrealpics #igersmontreal #514','',positive
'#glutenfree oatmeal gourmet cookie mix is now available from tree of life ! #cpg #xobaking #canada','',positive
'#portcredit #mississauga #ontario #canada my 3 amazing kids','',negative
'icon #jeremyirons walks #tiff2015 world premiere #themanwhoknewinfinity #etcanadatiff','',positive
'working on the next retrospective segment feat , he\'s got some great stories . #mma #canada','',positive
'watch our video . enjoy . leave a comment . #amati #amaticanada #luxury #luxuryliving','',neutral
'looking straight up 28 👨 6 #acryliccanvas on york st by #rbgcanada in #hamont #supercrawl music #mymorningjacket','',positive
'#canada features top 10 moments of day 3 : #1 mesh sweater of','',positive
'balloon toss time at trees annual summer picnic ! ! #familytime #treeoflife #canada','',positive
'with the cast of . #cffcanadaparty','',positive
'#darthvader airbrush almost done made by : #jra3 #montreal #mtl #ndg #haiti #canada #russia #korea','',positive
'#canada post so it has begun ... calgary should file a class action lawsuit like the one in quebec','',negative
'candidature gaining momentum around uot . come on jenny ! #canadavotes','',positive
'us takes down canada 41-23 . great crowd and weather . highly entertaining match ! ! ! #rugbycanada','',positive
'#amberalert rt ! share at #canada #news #abduction #findhailey','',negative
'an amazing view of #toronto from the skies - #drones #uav #canadian #technology #tdot #innovation #canada #','',positive
'warming up #canadared #gocanadago #beautifulgame ? ? ?','',positive
'brand ambassadors out promoting metro day at h&m #vancouver #calgary #toronto #canada #streetteam','',positive
'icymi the 2015 #viff #openinggala will be #brooklyn – #eyeoncanada','',positive
'canadian prime minister of defense speaking at #jalsacanada !','',positive
'new blog : once and for all … this is how you speed up your #wan ; from #canada around the globe ;','',positive
'another top day in canada ! that view from toronto island is a killer #toronto #canada #torontoisland','',positive
'big win today 31-10 over #clevelandbrowns #portcredit #ontario #canada #newyorkjets #nyj','',positive
'good morning , st. john\'s , nl . #canada','',positive
'cory joseph leads canada to 7th straight win at fiba americas . #teamcanada #fibaamericas2015','',positive
'the final part of the \" to toronto , with love \" is out ! #cntower #toronto #madeincanada','',positive
'luckiest young #yeg lady in #canada ? taylor hatala story ; #instagram ;','',positive
'welcome back for everyone ! and new comers to #bcit #bcitsa #fall2015 #september #bc #canada','',positive
'magazine defending the kingdom #canada #uk a selection of the best #authors of the 2015 ? ? ? ? ? ?','',neutral
'#free $20 gift certificate for new members in #august bjoin #watkins #use 7 #sell #canada #usa','',positive
'#cacao_70 must try ! ! #montreal #canada ? ? ..','',positive
'it\'s an incredibly gorgeous day in #ingonish , #novascotia ! #canada #golfns','',positive
'365 days before the paralympic games #gocanada can not wait to be there','',positive
'in the morning , someone kicked the sign down . but in the afternoon it was erected again . #ndp #spirit #realcanada','',negative
'#sva seeking men\'s hp head coach #teamsask #volleyball #canadagames2017 #sask #sk #exploresask','',positive
'move today with us and get your free cleaning kit from swiffer #moving #swiffer #tide #mrclean #canada #toronto #gta','',positive
'good morning , st. john\'s , nl . #canada','',positive
'#amberalert rt ! share at #canada #news #abduction #findhailey','',neutral
'in #canada wine tasting woo hoo','',positive
'2nd tourney 1st match @ 12pm #whelchairtennis #birninghamclassic #tenniscanada','',neutral
'toronto skyline at night ( long exposure ) #toronto #canada','',positive
'good morning , st. john\'s , nl . #canada','',positive
'markvillechev greg williams with camera shy family and their new #terrain #stouffville #markham #gmc #gmcanada','',positive
'canada fail ! i am so sorry alyan . rip #aylankurdi #aylan #canada_fail #canada #harperman','',negative
'last cigarette and go to #ottawa with our super green ford loool ! #selfie #roadtrip #canada','',positive
'canada day throw back #calgary #canada #carnival2015','',positive
'my new banner on twitter . #canadians welcome to use it and share it . #canadacares #refugeeswelcome #canadavotes','',positive
'would you like 2.60\% #mortgage rate #ontario #canada call 519 217 1260','',positive
'thx flwme new editions #lumas_canada retweet','',positive
'lily and the lake . #summer #daytrip #canada #ontario #nature #trees #cottage #green #lake #clouds #sky #blue','',positive
'via . stephen wicary #harper waves high the red-tape-ensarled beagon of liberty parkins ? #refugees in #canada','',positive
'blue rocks . #canada #labourday #novascotia','',positive
'can not wait for #comedyincanada','',positive
'rt if you\'re from the nortwest territories #canadamatters5sos','',positive
'add excitement to your golf tournament with confidence – get insurance today . #avivacanada','',positive
'good morning , niagara falls , on . #canada','',positive
'rt if you\'re from nova scotia #canadamatters5sos','',negative
'plans this weekend ? montreal is calling your name . photo cred #letssharevt #explorecanada #btv #adventure','',neutral
'back up to 400 followers , i\'ll try not to lose them this time ... #canadavotes','',negative
'his turret moved , he made the creepy clicking sound , insanely cool ! #fanexpo2015 #fanexpocanada #cosplay','',neutral
'i feel like at home #scottishweatherforeverwithme #halifax #canada','',positive
'$1.9 billion was lots for the #disabled #vets #canada stole it from over 36 yrs ! y is not someone in jail ?','',negative
'? ? shawl world boutique ? ? #modest #muslim #women #clothing #store #ldnont #toronto #canada','',positive
'beautiful #sunset view at #burntcoathead , #novascotia ! #canada','',positive
'i love this so very very much . #bloomcounty #opus #canada','',positive
'#stampinup weekly deals ! #stampindolce #stampinupcanada','',positive
'my girls ? ? ? ? #missteenagecanada #mtc2015','',positive
'#giveaway #canada only win a torrent™ blender , a $599 dollar value . #nl #foodie','',positive
'? aylan kurdi , his mom brother buried . hecould raiseup in #canada if immigration not focused on milioner express visa','',negative
'my daughter would love to go see her favourite team ! #shareacokecanada','',positive
'liars , liars pants on fire , #canadapost , it\'s 23:40 ... and ...','',negative
'meet the co-star of #exitentrancemovie peppino ! #movieposter #posterdesign #eyeoncanada #tiff14 #eyeontiff #tiff40','',positive
'i\'m walking across #canada to raise #hospice #palliativecare awareness . #winnipeg tdy . #victoria in oct .','',neutral
'september 1 = holiday catalogue fun ! #stampinup #stampindolce #stampinupcanada','',positive
